property_id,area_m2,bedrooms,bathrooms,floor,total_floors,build_year,neighborhood,property_type,condition,renovated,has_elevator,has_parking,has_balcony,energy_rating,school_rating,crime_rate,distance_to_center_km,monthly_income_area,listing_month,days_on_market,price_usd
HP101436,83.1,1,1.1,15,29,1977,Suburb,studio,good,yes,yes,yes,no,B,7.3,3.4,11.9,2713.0,Jul,74,425602
HP101509,31.6,2,2.4,4,13,1992,Riverside,apartment,fair,yes,yes,yes,yes,A,8.8,0.8,5.6,3580.0,Mar,22,526402
HP101454,80.0,2,1.3,12,24,2012,Old Town,apartment,poor,no,yes,yes,no,D,4.7,5.9,4.9,1625.0,May,106,342455
HP100897,64.3,2,1.2,14,15,1968,Suburb,apartment,fair,no,yes,yes,yes,E,7.9,1.5,7.6,2845.0,Mar,67,396237
HP101606,75.6,2,2.1,19,19,1995,Market,house,excellent,no,yes,no,no,C,5.4,4.1,3.4,1300.0,Feb,78,425281
HP101581,206.1,4,3.0,11,21,2008,Old Town,townhouse,fair,no,yes,yes,yes,B,5.4,3.1,0.9,2972.0,Jul,67,853514
HP101314,51.9,2,1.9,3,17,2022,Downtown,apartment,poor,no,yes,no,no,D,6.8,3.7,1.6,3185.0,Aug,55,433829
HP100989,157.4,5,2.8,19,30,1971,Airport,apartment,new,no,yes,yes,yes,B,5.0,5.9,14.6,1925.0,Mar,78,749266
HP101040,98.2,3,2.4,1,1,2017,Downtown,townhouse,excellent,no,no,no,no,C,8.1,1.6,0.3,3629.0,Sep,66,746091
HP101182,129.0,3,2.2,16,23,1990,Downtown,apartment,good,yes,no,no,no,E,6.5,2.4,0.2,4256.0,Dec,79,804197
HP100243,43.4,0,1.0,16,22,1987,University,studio,excellent,no,no,yes,no,E,7.9,3.7,4.6,1650.0,Aug,2,313072
HP100066,88.2,2,1.6,2,13,1985,University,studio,excellent,yes,yes,no,no,A,7.1,2.6,3.5,3076.0,Apr,54,623487
HP101733,61.4,2,2.8,4,10,1975,Suburb,apartment,poor,no,yes,yes,no,C,7.1,4.2,11.1,3341.0,Dec,45,348663
HP100933,85.8,2,2.5,16,22,1991,Airport,apartment,excellent,no,yes,no,yes,B,6.0,2.6,13.7,1996.0,Feb,69,413289
HP100359,99.7,2,2.3,22,29,2013,Industrial,apartment,poor,yes,no,no,no,A,4.4,5.6,14.4,1671.0,Oct,29,321251
HP100095,64.0,3,1.9,23,25,2002,Industrial,apartment,excellent,no,yes,no,yes,,5.1,3.9,13.1,1877.0,Jan,74,345426
HP101528,38.2,1,1.5,19,23,1967,Suburb,house,good,no,yes,no,yes,B,7.0,4.0,12.1,3100.0,Jul,124,321827
HP101496,50.1,1,1.0,9,10,1995,Green Hills,townhouse,new,no,yes,yes,yes,E,10.0,0.5,7.2,3438.0,Jul,78,707479
HPDUP012,144.3,3,2.2,13,17,2023,Airport,apartment,good,no,yes,yes,yes,C,4.9,4.9,14.3,2305.0,Mar,64,492527
HP101784,64.0,3,3.8,14,15,2023,Suburb,studio,good,no,yes,no,yes,C,7.3,3.8,11.6,2834.0,Mar,64,386472
HP100521,85.1,1,1.6,21,34,1995,Old Town,apartment,new,no,yes,yes,yes,C,4.9,6.6,0.9,2207.0,Dec,114,438553
HP101686,60.0,1,1.1,22,30,2009,University,house,good,no,yes,no,no,C,7.4,2.2,4.5,1929.0,Apr,33,421634
HP101554,71.4,2,2.4,16,22,1967,Suburb,house,good,no,yes,yes,yes,C,7.5,2.1,9.6,2678.0,Nov,91,491723
HP101432,84.8,2,2.0,25,32,1976,Downtown,house,excellent,yes,yes,no,yes,D,7.0,2.5,1.4,4501.0,Feb,51,741460
HP100974,167.1,4,3.9,8,15,1971,Old Town,townhouse,good,no,yes,no,no,C,6.3,4.4,2.1,1439.0,Oct,73,691817
HP100665,88.2,3,2.4,25,35,1981,Riverside,townhouse,good,no,yes,no,no,D,8.6,2.2,6.7,3142.0,Dec,54,567113
HP100361,96.7,3,2.7,24,27,1992,Downtown,apartment,fair,no,yes,yes,yes,C,8.0,1.2,1.7,3347.0,Dec,57,727707
HP101456,124.7,3,1.4,14,21,1977,Suburb,apartment,good,no,yes,yes,no,A,6.9,2.2,11.7,3201.0,Aug,33,588860
HP101455,50.0,3,2.8,3,12,1978,Downtown,townhouse,new,no,yes,yes,yes,C,7.9,3.2,3.0,3808.0,Sep,71,726754
HP100484,94.3,2,2.1,1,9,1990,Downtown,apartment,good,no,yes,yes,no,B,6.9,5.6,1.2,3548.0,Jul,44,680749
HP101175,95.7,2,2.8,1,9,1981,Airport,townhouse,excellent,no,yes,no,yes,C,4.6,4.1,14.7,1995.0,Apr,95,397081
HP101351,75.5,2,1.2,18,20,1981,Green Hills,house,fair,no,yes,yes,yes,B,8.6,1.8,6.5,4141.0,Jun,61,630625
HP101280,97.8,2,1.5,25,38,2008,Old Town,apartment,good,yes,yes,yes,yes,D,5.6,4.2,4.9,1616.0,Jun,85,470918
HP100311,93.5,0,1.0,12,15,1976,Business Bay,house,excellent,no,yes,no,yes,C,8.2,0.5,0.7,4387.0,Sep,82,667778
HP101328,84.2,2,2.3,21,29,1979,Suburb,house,excellent,no,yes,yes,yes,B,7.0,2.2,8.6,2684.0,Jun,51,662562
HP100842,72.2,1,1.7,11,14,1999,University,house,excellent,no,no,yes,yes,C,6.8,1.9,4.2,2575.0,Dec,51,576422
HP100413,64.3,0,1.6,16,20,2024,Green Hills,house,excellent,no,yes,yes,yes,B,10.0,0.5,5.7,4081.0,Nov,21,735634
HP101157,90.7,1,1.6,4,5,1983,Downtown,apartment,good,yes,no,yes,yes,C,7.0,0.5,0.6,3220.0,Aug,76,670159
HP100031,127.6,4,3.5,6,15,1993,Market,studio,good,no,yes,yes,yes,C,5.0,4.8,4.7,1787.0,Jul,47,574365
HP100765,32.6,0,1.1,2,6,1978,Downtown,apartment,excellent,no,no,no,yes,D,7.8,0.6,0.2,3449.0,Jun,33,388399
HP100458,66.4,4,3.2,20,21,2016,Airport,apartment,fair,no,yes,no,yes,C,6.1,4.8,14.6,1823.0,Jul,56,301290
HP101185,71.1,3,2.2,1,12,1999,Green Hills,apartment,new,no,yes,yes,no,,7.9,1.4,8.9,4309.0,Nov,26,684265
HP100339,42.0,1,1.5,3,4,1968,Market,townhouse,good,no,yes,yes,yes,C,5.3,4.3,5.3,2356.0,Jul,28,322857
HP100286,78.7,2,1.0,7,13,2011,Downtown,apartment,fair,yes,yes,no,no,D,6.8,2.4,2.3,2953.0,Aug,56,500073
HP101272,181.8,4,3.5,24,27,1991,Business Bay,townhouse,good,no,no,yes,yes,B,6.6,3.8,0.6,3022.0,Jul,23,933445
HP101792,143.1,4,2.9,2,9,1989,Suburb,townhouse,excellent,yes,yes,no,yes,D,6.5,3.0,13.6,2527.0,Jan,48,732279
HP100949,105.1,2,1.5,5,5,1999,Old Town,apartment,good,no,yes,no,yes,C,4.1,4.8,3.6,2287.0,Jun,33,467278
HP101603,109.8,2,,20,29,2007,Airport,studio,new,no,yes,yes,yes,A,3.7,5.7,13.4,1265.0,Aug,69,417164
HP100139,97.7,3,2.4,15,15,1986,Downtown,apartment,excellent,no,yes,no,yes,D,8.1,1.0,0.2,4208.0,Jan,54,795568
HP100848,37.3,2,2.8,7,17,2000,Suburb,house,fair,no,yes,no,no,B,7.9,1.8,8.3,3330.0,Sep,49,448131
HP101025,95.0,2,2.5,8,22,2016,Old Town,townhouse,fair,no,yes,no,yes,D,6.2,3.6,2.8,2153.0,Dec,61,404807
HP101231,53.7,3,2.7,15,26,1991,University,apartment,good,yes,yes,yes,no,D,6.0,4.3,4.3,2336.0,Mar,47,453584
HP101138,90.5,2,1.8,22,34,2024,Downtown,apartment,excellent,no,yes,no,yes,D,7.6,0.5,1.0,3759.0,Aug,41,675624
HP100900,137.0,3,2.9,4,10,1972,Business Bay,house,excellent,no,yes,yes,no,C,8.6,1.1,4.2,3894.0,Jan,48,881810
HP100731,103.6,2,2.1,23,31,1974,Downtown,house,good,yes,no,no,no,C,7.6,1.9,2.6,3668.0,Dec,71,706412
HP101670,108.2,2,2.9,14,26,1993,Old Town,apartment,good,yes,yes,yes,no,D,6.0,3.9,2.8,1740.0,Jan,40,488603
HP100264,98.7,3,2.5,16,29,1994,Market,apartment,fair,no,yes,no,no,A,6.0,3.5,2.3,1848.0,Jun,79,540872
HP100274,71.4,2,1.2,10,10,1987,Riverside,apartment,good,no,no,no,yes,B,9.0,1.0,6.5,4252.0,Jun,40,563994
HP101094,88.9,4,3.2,2,11,1980,University,studio,new,yes,yes,yes,yes,E,6.2,2.7,6.3,2656.0,Aug,86,601113
HP100444,140.8,5,4.1,19,28,1996,Suburb,apartment,fair,no,no,no,no,E,6.5,2.9,10.7,2729.0,Aug,66,570844
HP100039,77.8,3,3.1,6,15,2023,Industrial,townhouse,good,no,no,yes,yes,C,3.9,7.1,19.0,1732.0,Sep,83,296785
HP101122,71.6,2,2.1,13,22,1993,Green Hills,apartment,excellent,no,yes,no,no,C,9.3,0.5,5.8,4288.0,Jan,69,612805
HP101264,75.0,0,1.0,19,21,2021,University,apartment,excellent,no,yes,no,no,B,7.0,2.5,5.0,2180.0,Apr,49,428349
HP100021,75.4,3,2.2,16,25,2002,Old Town,house,fair,yes,no,yes,yes,B,5.8,3.6,4.5,2090.0,Jun,34,447419
HP100705,105.2,1,1.8,18,18,1983,University,apartment,good,yes,yes,yes,no,C,6.3,4.5,4.8,2906.0,Feb,34,540927
HP101438,131.2,3,3.4,25,26,1987,Market,apartment,good,no,yes,no,no,D,5.6,5.2,4.2,1845.0,Sep,72,596939
HP100517,107.3,2,1.6,13,15,1989,Riverside,townhouse,excellent,no,yes,yes,no,D,8.8,1.6,6.3,2889.0,Apr,53,662149
HP101173,68.4,1,1.5,20,22,1972,Airport,studio,good,yes,yes,yes,yes,D,5.3,4.1,13.2,2392.0,Jan,44,234338
HP100354,86.2,2,2.0,11,20,2020,Business Bay,house,excellent,yes,yes,no,yes,C,6.1,2.9,1.8,3163.0,Jun,43,800383
HP100297,78.0,3,3.1,2,12,1984,Airport,house,new,no,no,no,no,C,4.6,3.3,14.4,1495.0,Jan,59,431139
HP101076,93.8,3,2.9,22,26,1967,University,apartment,new,yes,yes,no,no,B,7.7,2.3,4.4,2433.0,Apr,28,729090
HP100839,64.4,3,1.5,17,29,2009,University,apartment,fair,yes,yes,no,yes,C,8.5,2.1,4.4,3172.0,Jan,49,472640
HP101222,116.6,3,1.6,9,21,2004,Green Hills,house,fair,yes,no,yes,no,B,9.1,3.7,5.5,3940.0,Oct,38,681431
HP100924,97.2,3,2.3,25,28,1992,Suburb,apartment,fair,yes,yes,no,yes,D,7.7,1.3,12.4,2539.0,Jan,58,486686
HP100122,93.7,2,3.0,10,20,1983,Downtown,house,good,no,yes,yes,yes,B,7.2,2.5,1.5,2662.0,Sep,52,726073
HP101227,83.1,3,2.2,13,23,2016,Business Bay,townhouse,good,no,yes,yes,no,A,8.2,1.3,0.9,4757.0,May,45,804609
HP101091,140.2,3,2.6,24,30,1967,Industrial,studio,good,yes,yes,yes,yes,B,3.8,4.4,15.0,1507.0,Oct,91,413142
HP101247,157.7,3,2.2,24,34,1973,Suburb,house,poor,no,yes,no,no,C,8.2,1.0,11.9,2436.0,May,43,687528
HP101151,115.8,3,1.8,25,38,1993,Green Hills,townhouse,fair,no,yes,yes,yes,B,9.1,0.5,7.9,4072.0,Jun,64,755504
HP101163,56.5,1,1.5,20,34,2017,Suburb,house,good,no,no,yes,yes,D,6.4,2.3,10.4,3535.0,Jan,74,430572
HP100417,130.0,3,3.5,21,24,2021,Airport,studio,excellent,no,no,yes,yes,D,,3.4,11.6,2303.0,Sep,24,566160
HP100966,100.9,3,3.3,17,17,1967,Market,apartment,poor,no,no,yes,no,C,6.5,3.4,3.3,2020.0,Dec,26,396095
HP101242,58.8,1,2.5,11,15,1989,Old Town,townhouse,good,no,yes,yes,yes,C,5.0,4.3,2.7,2362.0,Feb,57,427979
HP101570,59.1,1,1.0,24,34,2025,Business Bay,studio,,yes,yes,yes,no,D,7.7,1.6,2.6,3766.0,Jan,77,521646
HP100157,41.1,1,1.5,22,26,1972,Industrial,apartment,fair,no,yes,no,yes,B,4.4,4.9,14.8,2011.0,Apr,86,393657
HP101118,96.5,3,2.5,12,14,1969,Suburb,apartment,good,no,yes,no,no,C,7.2,3.5,10.5,2604.0,Jul,66,481268
HP101279,61.3,1,1.0,7,11,1992,University,apartment,excellent,no,yes,yes,yes,D,6.9,2.0,3.6,2259.0,Jan,56,440160
HP101615,86.0,3,2.5,22,26,2016,Suburb,apartment,good,yes,yes,no,no,B,6.4,5.7,11.0,2818.0,Jan,64,511341
HP101063,114.3,3,3.7,24,36,2019,Industrial,apartment,excellent,no,yes,no,yes,C,4.8,4.2,14.5,1945.0,Nov,59,437088
HP101154,32.4,1,1.5,13,25,2013,University,house,fair,no,no,no,yes,A,6.4,0.5,7.1,2430.0,Jun,61,406045
HPDUP006,96.4,3,2.1,23,24,2016,Market,apartment,good,no,no,yes,no,C,5.7,4.1,5.8,2076.0,Jul,49,487116
HP100189,78.4,1,,9,12,2022,Suburb,apartment,new,no,no,no,yes,B,6.9,4.0,9.7,2317.0,Aug,56,510252
HP100589,115.0,3,2.3,1,8,2004,Downtown,apartment,new,,yes,no,no,B,8.0,2.8,2.6,3539.0,Jul,45,734897
HP101426,77.4,1,1.1,12,21,1988,Downtown,house,good,no,yes,yes,no,A,6.7,4.4,0.5,3399.0,Nov,43,640843
HP100760,114.6,4,3.0,18,25,2025,Riverside,house,good,no,yes,no,yes,B,8.0,3.2,7.4,3391.0,Mar,39,749056
HP101062,71.4,2,1.8,18,31,1968,Suburb,apartment,good,no,yes,yes,no,C,6.5,2.9,12.0,2961.0,Jul,30,446204
HP100242,99.6,2,1.1,10,16,1972,Suburb,house,good,no,yes,yes,no,D,6.4,3.8,10.8,2470.0,Feb,44,450306
HP100884,84.1,3,2.8,1,11,1999,Suburb,apartment,fair,no,yes,yes,no,D,6.9,5.3,10.5,1962.0,Mar,47,446294
HP101377,62.4,2,2.3,5,9,1973,Green Hills,apartment,good,no,yes,yes,yes,B,8.7,0.5,7.8,3963.0,Jan,63,494531
HP100620,144.8,3,3.2,14,24,1967,Airport,apartment,good,no,yes,yes,yes,D,5.1,4.8,13.1,1825.0,Apr,53,480809
HP100650,55.6,1,1.6,16,19,1985,Business Bay,house,good,yes,yes,no,yes,D,8.6,1.8,3.4,3667.0,Jun,83,624363
HP101558,137.1,2,1.8,1,1,1971,Industrial,house,good,no,yes,yes,yes,A,4.4,6.2,15.2,2251.0,Jun,54,536476
HP100503,85.8,2,2.7,9,9,2021,University,house,good,no,yes,yes,no,D,7.7,2.9,4.4,2125.0,Oct,50,605056
HP100922,50.3,0,1.0,23,27,2006,Industrial,apartment,good,yes,yes,no,yes,B,4.4,5.6,14.8,1225.0,Nov,59,200103
HP100159,181.3,3,2.2,16,20,2014,Airport,house,fair,no,yes,no,no,C,5.0,6.8,12.9,1853.0,Nov,92,614911
HP101418,73.9,2,2.0,15,20,1974,Green Hills,apartment,new,no,yes,yes,yes,A,7.9,2.3,8.2,4187.0,Nov,51,637081
HP100882,58.2,1,1.5,9,13,1993,Market,apartment,good,no,no,yes,no,D,6.1,6.1,3.0,2567.0,Aug,81,305059
HP100537,69.7,0,1.0,17,26,2002,Suburb,apartment,new,yes,yes,yes,no,B,7.5,1.6,9.8,2856.0,Mar,55,566444
HP100240,79.4,2,2.0,24,25,2005,Green Hills,apartment,new,no,no,yes,yes,C,8.9,0.5,7.2,3319.0,Apr,51,695869
HP100013,82.1,2,1.6,15,16,1995,Green Hills,apartment,new,yes,yes,yes,yes,D,9.3,0.5,5.0,4351.0,Nov,23,798123
HP100475,57.8,1,1.9,20,24,2015,Old Town,apartment,excellent,,no,no,yes,D,6.3,4.1,3.3,2706.0,Jul,54,336975
HP101722,64.7,2,1.0,17,19,1970,Riverside,apartment,good,no,yes,no,yes,,9.7,0.5,5.9,3479.0,Jun,42,605380
HP101693,51.5,1,1.5,9,12,2004,Riverside,house,good,no,yes,yes,yes,B,8.0,2.9,6.7,3294.0,Dec,58,634475
HP100928,89.0,3,2.2,12,22,1990,University,apartment,excellent,no,yes,no,no,E,7.5,2.3,5.0,1986.0,Nov,43,567565
HP101338,78.3,2,1.7,21,28,2022,Green Hills,townhouse,good,no,no,no,yes,C,9.5,1.0,6.9,3610.0,Apr,81,630358
HP101385,88.0,3,2.7,23,31,1979,Downtown,apartment,good,,no,yes,yes,E,6.6,4.0,2.0,3866.0,Jun,66,412475
HP101614,60.0,0,1.0,7,16,1978,Green Hills,apartment,fair,no,yes,no,no,A,7.8,2.1,5.7,3647.0,Apr,5,574811
HP101344,46.7,3,2.2,5,6,2011,Market,townhouse,fair,no,no,yes,yes,B,6.1,4.4,5.7,2050.0,Aug,62,363395
HP100795,86.9,2,1.7,3,12,1974,Old Town,studio,excellent,no,yes,yes,yes,C,6.8,2.8,3.3,1556.0,Aug,55,423772
HP101588,86.8,1,1.0,17,31,1966,Old Town,apartment,good,no,yes,yes,no,A,5.6,5.3,1.9,2521.0,Feb,59,444115
HP100355,58.0,2,2.1,1,11,2017,University,townhouse,new,no,yes,yes,no,D,7.1,2.7,8.5,2767.0,Jul,43,397263
HP101058,127.3,3,,2,5,2015,University,townhouse,excellent,no,no,yes,yes,B,7.0,2.7,4.4,2101.0,Mar,51,709877
HP100334,107.2,3,1.1,6,17,1994,Suburb,house,good,yes,no,no,yes,A,7.9,2.9,9.9,3016.0,Aug,29,700937
HP100688,145.2,1,1.0,25,37,2012,Airport,apartment,excellent,yes,yes,yes,yes,C,5.4,4.6,13.1,870.0,Oct,64,540370
HP101400,44.4,1,1.0,11,12,2022,Business Bay,townhouse,good,no,yes,no,no,C,7.5,2.8,1.7,3774.0,Aug,54,462127
HP100184,84.0,2,2.0,19,25,2016,Airport,house,poor,no,yes,yes,no,C,5.4,4.1,14.7,2400.0,Jul,53,394139
HP100823,77.9,3,3.0,18,31,1995,Industrial,studio,fair,no,yes,no,no,C,4.8,4.6,13.2,2469.0,May,75,261736
HP101447,71.1,3,2.7,7,11,1990,University,townhouse,good,no,yes,no,yes,A,6.2,3.2,6.4,2677.0,Oct,56,486262
HP101701,134.9,4,2.4,22,29,1986,Market,house,good,no,yes,no,yes,C,6.9,2.4,4.2,1821.0,Jun,49,707605
HP101349,88.5,2,2.3,16,22,1972,Downtown,apartment,good,no,yes,no,no,D,7.7,1.2,1.5,4080.0,Aug,23,657977
HP101001,80.6,1,1.0,10,19,1974,Business Bay,house,excellent,no,yes,no,no,,8.2,2.1,2.2,3971.0,Jul,69,674630
HP100187,63.6,1,,25,26,1991,Downtown,house,good,no,yes,yes,no,E,6.3,4.1,1.0,2807.0,Mar,41,569702
HP100941,77.3,2,2.7,9,19,2008,Green Hills,townhouse,good,yes,yes,no,no,A,9.4,0.6,7.7,3600.0,Feb,12,700449
HP100284,75.8,3,2.7,8,10,2002,University,house,good,yes,yes,no,yes,B,6.0,3.9,5.5,2551.0,Jan,54,524312
HP101415,60.6,1,1.7,22,25,1994,Airport,townhouse,new,yes,yes,yes,yes,C,5.3,4.0,14.2,1544.0,Jul,38,451603
HP100899,61.6,1,1.9,4,11,2019,University,townhouse,excellent,,yes,no,no,D,6.9,1.6,6.2,2609.0,Mar,33,529693
HP101777,215.4,5,4.3,3,17,2009,Business Bay,apartment,fair,no,yes,yes,yes,,8.5,0.7,2.1,4350.0,Jan,45,1120035
HP100165,106.0,2,1.6,19,24,2018,Old Town,apartment,excellent,yes,yes,yes,yes,A,4.9,6.0,3.2,2201.0,Oct,66,595654
HP100347,159.9,4,2.7,20,29,2017,Suburb,studio,new,yes,yes,yes,yes,D,6.8,3.4,9.4,2635.0,Jun,9,829208
HP100298,132.5,4,2.1,17,23,2017,Airport,apartment,excellent,no,yes,yes,no,C,5.9,4.8,12.7,2059.0,Aug,51,608012
HP100535,82.5,3,1.6,19,19,2004,Suburb,house,fair,no,yes,yes,no,C,7.7,1.2,9.8,2223.0,Jan,44,540355
HP100229,74.5,3,1.4,13,25,1985,Downtown,house,good,no,yes,yes,no,A,7.8,0.9,1.9,3730.0,Mar,40,702892
HP100041,100.1,2,2.1,12,18,2014,Green Hills,house,fair,no,yes,no,yes,C,9.4,2.0,7.6,3311.0,Oct,40,667539
HP100868,112.7,3,2.8,6,16,2024,Downtown,house,excellent,no,yes,no,no,,7.6,2.1,0.2,3482.0,Sep,48,777368
HP100748,66.4,3,1.8,19,33,1992,Airport,apartment,good,no,yes,yes,yes,C,5.4,4.2,12.5,1893.0,Apr,74,268715
HPDUP011,97.3,2,1.7,21,33,1984,Suburb,townhouse,good,no,yes,no,no,B,8.3,2.1,8.7,3238.0,Sep,68,620597
HP101611,144.3,3,2.2,13,17,2023,Airport,apartment,good,no,yes,yes,yes,C,4.9,4.9,14.3,2305.0,Mar,64,492527
HP101567,78.7,2,1.9,3,8,2002,Downtown,house,fair,no,yes,yes,no,C,6.2,5.0,3.0,3497.0,Jan,62,592728
HP100446,104.2,2,1.4,2,2,2004,Market,apartment,fair,no,yes,yes,yes,C,6.9,4.3,3.0,1710.0,Jul,52,481721
HP101471,95.1,2,1.5,2,5,1983,Suburb,house,good,no,no,yes,yes,D,6.9,4.0,11.8,3281.0,Feb,44,541838
HP100349,56.5,1,1.5,10,21,1970,Downtown,apartment,good,yes,yes,yes,yes,B,7.3,1.8,2.4,3730.0,Jan,61,532680
HP100045,89.4,2,2.0,3,13,1977,Airport,house,excellent,yes,yes,no,yes,B,6.0,3.7,13.3,2857.0,Nov,33,515501
HP101756,67.7,1,1.0,10,13,1984,Suburb,house,good,no,yes,yes,no,C,8.1,2.1,11.3,3425.0,Oct,31,513278
HP101783,99.6,3,2.0,7,19,1967,Suburb,house,new,no,yes,no,no,C,7.6,2.2,8.3,2265.0,May,50,704486
HP100108,83.6,3,2.1,16,30,2019,Downtown,townhouse,good,no,yes,no,no,C,8.0,0.5,1.4,2667.0,Jul,48,621659
HP101641,103.3,3,3.3,7,7,1974,Downtown,apartment,fair,yes,yes,yes,yes,C,7.6,2.1,1.1,2958.0,Feb,58,680539
HP101685,71.4,1,,14,28,1978,Suburb,townhouse,excellent,no,yes,yes,yes,C,7.7,3.8,8.5,1989.0,Jul,31,546202
HP100029,66.9,1,1.0,24,31,2021,Riverside,house,fair,no,yes,no,yes,A,7.6,2.0,6.3,3159.0,Aug,67,515977
HP100181,80.4,2,1.8,25,33,1989,Green Hills,apartment,excellent,no,yes,yes,yes,B,9.0,0.5,8.4,3192.0,Nov,80,680046
HP100621,92.4,3,2.3,19,32,2011,University,apartment,excellent,yes,no,yes,no,,7.1,3.8,4.8,3106.0,Mar,51,621781
HP101443,60.7,3,2.3,10,16,1985,Downtown,apartment,good,yes,no,no,yes,C,7.7,0.9,2.2,3713.0,May,49,564693
HP100634,73.7,0,1.0,13,13,2020,Downtown,house,good,no,yes,no,no,C,7.9,1.9,0.2,3715.0,Jan,66,588271
HP100104,97.0,3,2.9,9,18,2020,Airport,house,good,no,no,no,no,D,4.9,3.7,12.0,1289.0,Aug,61,421209
HP100060,97.4,2,2.2,5,18,2002,Industrial,house,fair,no,yes,yes,yes,E,3.9,7.1,14.2,1410.0,Dec,72,275634
HP100658,57.0,2,1.8,15,26,2012,Industrial,apartment,good,yes,yes,yes,no,B,4.5,4.8,14.6,2016.0,Sep,65,311197
HP101107,118.1,3,3.6,15,26,2003,Business Bay,apartment,new,no,yes,no,yes,C,8.5,0.5,3.6,3966.0,Nov,64,885866
HP100490,75.9,1,1.1,3,15,2021,Riverside,studio,good,yes,yes,yes,yes,B,,1.8,5.0,3077.0,Sep,23,506104
HP100315,193.4,6,4.5,13,13,1983,Old Town,studio,excellent,no,yes,yes,no,B,6.2,2.4,3.7,2194.0,Apr,39,824362
HP101474,47.3,2,1.4,18,18,1975,University,house,excellent,no,yes,yes,yes,B,7.5,1.1,3.5,2733.0,Feb,45,532156
HP100381,169.1,4,3.3,9,9,1987,Market,studio,good,no,yes,no,no,C,4.7,,4.6,2161.0,Aug,57,534840
HP100422,87.9,1,1.0,1,8,1987,Downtown,apartment,good,yes,no,no,no,C,7.2,1.2,0.2,3823.0,Jul,61,588430
HP101520,112.3,3,2.7,15,16,1987,Old Town,apartment,excellent,no,yes,yes,no,C,4.7,4.3,2.6,2565.0,Jan,67,537261
HP101762,72.4,1,1.0,7,18,2008,Suburb,studio,good,yes,yes,yes,yes,A,7.1,2.6,12.7,2587.0,Dec,45,421265
HP101547,78.8,2,2.3,6,7,1988,Airport,house,new,yes,no,yes,yes,B,5.5,2.9,12.2,1163.0,Feb,56,476507
HP100445,142.5,4,2.8,1,14,2007,Riverside,apartment,good,no,yes,yes,no,B,8.4,0.8,8.1,3646.0,Oct,45,848350
HP100663,63.5,0,1.0,15,25,1994,Downtown,house,poor,no,yes,no,yes,B,7.5,3.4,1.3,3749.0,Feb,79,496711
HP101024,128.0,3,2.9,20,26,2018,Industrial,studio,new,yes,yes,no,no,C,4.3,6.1,17.1,2244.0,Aug,65,499650
HP100779,101.6,3,,23,30,1986,Green Hills,studio,good,no,no,yes,yes,D,9.0,0.5,8.7,3778.0,Apr,34,575629
HP101529,144.2,4,3.0,13,25,2010,Suburb,apartment,fair,no,yes,yes,no,D,6.4,2.8,10.4,2640.0,Nov,28,630116
HP100626,95.4,3,1.3,5,11,1971,Airport,apartment,excellent,yes,yes,no,yes,C,5.4,4.2,15.5,1885.0,Feb,54,335957
HP101481,115.2,3,2.9,20,26,2019,Downtown,apartment,fair,no,yes,no,no,C,7.8,3.6,3.3,3232.0,Oct,45,738350
HP101512,117.1,2,1.8,11,25,2017,Industrial,house,poor,no,yes,yes,yes,D,3.9,6.3,16.5,1828.0,Jul,83,371227
HP101112,65.7,3,2.1,23,34,2021,Industrial,house,good,no,yes,yes,yes,,4.4,8.0,15.7,1913.0,May,77,367089
HP101507,57.6,2,2.4,6,12,1989,Business Bay,apartment,good,no,yes,yes,yes,D,8.0,2.7,1.7,4697.0,Dec,35,667876
HP101484,77.6,1,1.5,3,5,1999,Industrial,apartment,excellent,no,no,yes,no,A,4.6,6.5,14.8,1918.0,May,50,355421
HP101101,58.5,1,1.0,18,24,2017,Old Town,studio,fair,no,yes,yes,yes,B,5.9,2.8,3.5,2607.0,Nov,46,343240
HP100268,171.3,4,3.9,11,11,1981,Downtown,apartment,good,no,yes,yes,yes,B,7.7,1.2,1.2,,Jul,33,797380
HP100929,56.9,2,2.1,3,9,1992,Riverside,studio,fair,yes,yes,yes,no,C,8.4,0.8,8.5,3291.0,May,36,540795
HP101147,65.8,2,2.0,2,12,1996,Airport,townhouse,poor,no,no,yes,no,A,5.9,3.8,11.7,2108.0,Jul,41,346862
HP101321,58.2,2,1.2,10,23,1978,Business Bay,apartment,good,no,yes,yes,yes,A,7.7,0.5,2.4,3667.0,Dec,50,620955
HP101119,54.3,1,1.1,22,31,2023,Green Hills,house,good,no,yes,no,no,B,9.6,0.5,6.7,3785.0,Feb,41,613721
HP101757,107.2,3,2.9,4,4,2006,Market,studio,good,yes,no,no,yes,C,6.3,4.4,4.9,2715.0,Nov,54,555452
HP100011,51.8,1,1.0,11,21,2009,Market,apartment,good,no,no,no,no,C,6.9,1.4,3.7,2091.0,Oct,70,302413
HP100114,112.9,1,1.0,6,7,1987,Suburb,apartment,good,no,yes,no,yes,C,6.2,2.7,9.1,2780.0,Aug,33,487829
HP100843,180.0,5,3.7,14,14,1990,Business Bay,townhouse,good,no,no,yes,yes,B,9.0,0.5,3.3,4361.0,Dec,59,1029811
HP101452,75.5,3,2.0,19,27,1978,Green Hills,apartment,good,yes,yes,no,no,C,9.8,0.5,5.8,4229.0,Nov,98,620330
